% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
11.695	1	1	1170	6	2	28	9422	0	0
11.696	1	2	1170	7	1	28	9422	0	0
11.697	1	1	1170	8	2	28	9422	0	0
11.698	1	2	1170	9	1	28	9422	0	0
11.7	1	1	1171	1	2	28	9422	0	0
11.701	1	2	1171	2	1	28	9422	0	0
11.702	1	1	1171	3	2	28	9422	0	0
11.703	1	2	1171	4	1	28	9422	0	0
11.704	1	1	1171	5	2	28	9422	0	0
11.705	1	2	1171	6	1	28	9422	0	0
11.706	1	1	1171	7	2	28	9422	0	0
11.707	1	2	1171	8	1	28	9422	0	0
11.709	1	1	1171	10	2	28	9422	0	0
11.71	1	2	1172	1	1	28	9422	0	0
11.711	1	1	1172	2	2	28	9422	0	0
11.712	1	2	1172	3	1	28	9422	0	0
11.713	1	1	1172	4	2	28	9422	0	0
11.714	1	2	1172	5	1	28	9422	0	0
11.715	1	1	1172	6	2	28	9422	0	0
11.716	1	2	1172	7	1	28	9422	0	0
11.718	1	1	1172	9	2	28	9422	0	0
11.719	1	2	1172	10	1	28	9422	0	0
11.72	1	1	1173	1	2	28	9422	0	0
11.721	1	2	1173	2	1	28	9422	0	0
11.722	1	1	1173	3	2	28	9422	0	0
11.723	1	2	1173	4	1	28	9422	0	0
11.724	1	1	1173	5	2	28	9422	0	0
11.725	1	2	1173	6	1	28	9422	0	0
11.727	1	1	1173	8	2	28	9422	0	0
11.728	1	2	1173	9	1	28	9422	0	0
11.729	1	1	1173	10	2	28	9422	0	0
11.73	1	2	1174	1	1	28	9422	0	0
11.731	1	1	1174	2	2	28	9422	0	0
11.732	1	2	1174	3	1	28	9422	0	0
11.733	1	1	1174	4	2	28	9422	0	0
11.734	1	2	1174	5	1	28	9422	0	0
11.736	1	1	1174	7	2	28	9422	0	0
11.737	1	2	1174	8	1	28	9422	0	0
11.738	1	1	1174	9	2	28	9422	0	0
11.739	1	2	1174	10	1	28	9422	0	0
11.74	1	1	1175	1	2	28	9422	0	0
11.741	1	2	1175	2	1	28	9422	0	0
11.742	1	1	1175	3	2	28	9422	0	0
11.743	1	2	1175	4	1	28	9422	0	0
11.744	1	1	1175	5	2	28	9422	0	0
11.745	1	2	1175	6	1	28	9422	0	0
11.747	1	1	1175	8	2	28	9422	0	0
11.748	1	2	1175	9	1	28	9422	0	0
11.749	1	1	1175	10	2	28	9422	0	0
11.75	1	2	1176	1	1	28	9422	0	0
11.751	1	1	1176	2	2	28	9422	0	0
11.752	1	2	1176	3	1	28	9422	0	0
11.753	1	1	1176	4	2	28	9422	0	0
11.754	1	2	1176	5	1	28	9422	0	0
11.756	1	1	1176	7	2	28	9422	0	0
11.757	1	2	1176	8	1	28	9422	0	0
11.758	1	1	1176	9	2	28	9422	0	0
11.759	1	2	1176	10	1	28	9422	0	0
11.76	1	1	1177	1	2	28	9422	0	0
11.761	1	2	1177	2	1	28	9422	0	0
11.762	1	1	1177	3	2	28	9422	0	0
11.763	1	2	1177	4	1	28	9422	0	0
11.765	1	1	1177	6	2	28	9422	0	0
11.766	1	2	1177	7	1	28	9422	0	0
11.767	1	1	1177	8	2	28	9422	0	0
11.768	1	2	1177	9	1	28	9422	0	0
11.769	1	1	1177	10	2	28	9422	0	0
11.77	1	2	1178	1	1	28	9422	0	0
11.771	1	1	1178	2	2	28	9422	0	0
11.772	1	2	1178	3	1	28	9422	0	0
11.774	1	1	1178	5	2	28	9422	0	0
11.775	1	2	1178	6	1	28	9422	0	0
11.776	1	1	1178	7	2	28	9422	0	0
11.777	1	2	1178	8	1	28	9422	0	0
11.778	1	1	1178	9	2	28	9422	0	0
11.779	1	2	1178	10	1	28	9422	0	0
11.78	1	1	1179	1	2	28	9422	0	0
11.781	1	2	1179	2	1	28	9422	0	0
11.783	1	1	1179	4	2	28	9422	0	0
11.784	1	2	1179	5	1	28	9422	0	0
11.785	1	1	1179	6	2	28	9422	0	0
11.786	1	2	1179	7	1	28	9422	0	0
11.787	1	1	1179	8	2	28	9422	0	0
11.788	1	2	1179	9	1	28	9422	0	0
11.789	1	1	1179	10	2	28	9422	0	0
11.79	1	2	1180	1	1	28	9422	0	0
11.792	1	1	1180	3	2	28	9422	0	0
11.793	1	2	1180	4	1	28	9422	0	0
11.794	1	1	1180	5	2	28	9422	0	0
11.795	1	2	1180	6	1	28	9422	0	0
11.796	1	1	1180	7	2	28	9422	0	0
11.797	1	2	1180	8	1	28	9422	0	0
11.798	1	1	1180	9	2	28	9422	0	0
11.799	1	2	1180	10	1	28	9422	0	0
11.8	1	1	1181	1	2	28	9422	0	0
11.801	1	2	1181	2	1	28	9422	0	0
11.803	1	1	1181	4	2	28	9422	0	0
11.804	1	2	1181	5	1	28	9422	0	0
11.805	1	1	1181	6	2	28	9422	0	0
11.806	1	2	1181	7	1	28	9422	0	0
11.807	1	1	1181	8	2	28	9422	0	0
11.808	1	2	1181	9	1	28	9422	0	0
11.809	1	1	1181	10	2	28	9422	0	0
11.81	1	2	1182	1	1	28	9422	0	0
11.812	1	1	1182	3	2	28	9422	0	0
11.813	1	2	1182	4	1	28	9422	0	0
11.814	1	1	1182	5	2	28	9422	0	0
11.815	1	2	1182	6	1	28	9422	0	0
11.816	1	1	1182	7	2	28	9422	0	0
11.817	1	2	1182	8	1	28	9422	0	0
11.818	1	1	1182	9	2	28	9422	0	0
11.819	1	2	1182	10	1	28	9422	0	0
11.821	1	1	1183	2	2	28	9422	0	0
11.822	1	2	1183	3	1	28	9422	0	0
11.823	1	1	1183	4	2	28	9422	0	0
11.824	1	2	1183	5	1	28	9422	0	0
11.825	1	1	1183	6	2	28	9422	0	0
11.826	1	2	1183	7	1	28	9422	0	0
11.827	1	1	1183	8	2	28	9422	0	0
11.828	1	2	1183	9	1	28	9422	0	0
11.83	1	1	1184	1	2	28	9422	0	0
11.831	1	2	1184	2	1	28	9422	0	0
11.832	1	1	1184	3	2	28	9422	0	0
11.833	1	2	1184	4	1	28	9422	0	0
11.834	1	1	1184	5	2	28	9422	0	0
11.835	1	2	1184	6	1	28	9422	0	0
11.836	1	1	1184	7	2	28	9422	0	0
11.837	1	2	1184	8	1	28	9422	0	0
11.839	1	1	1184	10	2	28	9422	0	0
11.84	1	2	1185	1	1	28	9422	0	0
11.841	1	1	1185	2	2	28	9422	0	0
11.842	1	2	1185	3	1	28	9422	0	0
11.843	1	1	1185	4	2	28	9422	0	0
11.844	1	2	1185	5	1	28	9422	0	0
11.845	1	1	1185	6	2	28	9422	0	0
11.846	1	2	1185	7	1	28	9422	0	0
11.848	1	1	1185	9	2	28	9422	0	0
11.849	1	2	1185	10	1	28	9422	0	0
11.85	1	1	1186	1	2	28	9422	0	0
11.851	1	2	1186	2	1	28	9422	0	0
11.852	1	1	1186	3	2	28	9422	0	0
11.853	1	2	1186	4	1	28	9422	0	0
11.854	1	1	1186	5	2	28	9422	0	0
11.855	1	2	1186	6	1	28	9422	0	0
11.856	1	1	1186	7	2	28	9422	0	0
11.857	1	2	1186	8	1	28	9422	0	0
11.859	1	1	1186	10	2	28	9422	0	0
11.86	1	2	1187	1	1	28	9422	0	0
11.861	1	1	1187	2	2	28	9422	0	0
11.862	1	2	1187	3	1	28	9422	0	0
11.863	1	1	1187	4	2	28	9422	0	0
11.864	1	2	1187	5	1	28	9422	0	0
11.865	1	1	1187	6	2	28	9422	0	0
11.866	1	2	1187	7	1	28	9422	0	0
11.868	1	1	1187	9	2	28	9422	0	0
11.869	1	2	1187	10	1	28	9422	0	0
11.87	1	1	1188	1	2	28	9422	0	0
11.871	1	2	1188	2	1	28	9422	0	0
11.872	1	1	1188	3	2	28	9422	0	0
11.873	1	2	1188	4	1	28	9422	0	0
11.874	1	1	1188	5	2	28	9422	0	0
11.875	1	2	1188	6	1	28	9422	0	0
11.877	1	1	1188	8	2	28	9422	0	0
11.878	1	2	1188	9	1	28	9422	0	0
11.879	1	1	1188	10	2	28	9422	0	0
11.88	1	2	1189	1	1	28	9422	0	0
11.881	1	1	1189	2	2	28	9422	0	0
11.882	1	2	1189	3	1	28	9422	0	0
11.883	1	1	1189	4	2	28	9422	0	0
11.884	1	2	1189	5	1	28	9422	0	0
11.886	1	1	1189	7	2	28	9422	0	0
11.887	1	2	1189	8	1	28	9422	0	0
11.888	1	1	1189	9	2	28	9422	0	0
11.889	1	2	1189	10	1	28	9422	0	0
11.89	1	1	1190	1	2	28	9422	0	0
11.891	1	2	1190	2	1	28	9422	0	0
11.892	1	1	1190	3	2	28	9422	0	0
11.893	1	2	1190	4	1	28	9422	0	0
11.895	1	1	1190	6	2	28	9422	0	0
11.896	1	2	1190	7	1	28	9422	0	0
11.897	1	1	1190	8	2	28	9422	0	0
11.898	1	2	1190	9	1	28	9422	0	0
11.899	1	1	1190	10	2	28	9422	0	0
11.9	1	2	1191	1	1	28	9422	0	0
11.901	1	1	1191	2	2	28	9422	0	0
11.902	1	2	1191	3	1	28	9422	0	0
11.904	1	1	1191	5	2	28	9422	0	0
11.905	1	2	1191	6	1	28	9422	0	0
11.906	1	1	1191	7	2	28	9422	0	0
11.907	1	2	1191	8	1	28	9422	0	0
11.908	1	1	1191	9	2	28	9422	0	0
11.909	1	2	1191	10	1	28	9422	0	0
11.91	1	1	1192	1	2	28	9422	0	0
11.911	1	2	1192	2	1	28	9422	0	0
11.912	1	1	1192	3	2	28	9422	0	0
11.913	1	2	1192	4	1	28	9422	0	0
11.915	1	1	1192	6	2	28	9422	0	0
11.916	1	2	1192	7	1	28	9422	0	0
11.917	1	1	1192	8	2	28	9422	0	0
11.918	1	2	1192	9	1	28	9422	0	0
11.919	1	1	1192	10	2	28	9422	0	0
11.92	1	2	1193	1	1	28	9422	0	0
11.921	1	1	1193	2	2	28	9422	0	0
11.922	1	2	1193	3	1	28	9422	0	0
11.924	1	1	1193	5	2	28	9422	0	0
11.925	1	2	1193	6	1	28	9422	0	0
11.926	1	1	1193	7	2	28	9422	0	0
11.927	1	2	1193	8	1	28	9422	0	0
11.928	1	1	1193	9	2	28	9422	0	0
11.929	1	2	1193	10	1	28	9422	0	0
11.93	1	1	1194	1	2	28	9422	0	0
11.931	1	2	1194	2	1	28	9422	0	0
11.933	1	1	1194	4	2	28	9422	0	0
11.934	1	2	1194	5	1	28	9422	0	0
11.935	1	1	1194	6	2	28	9422	0	0
11.936	1	2	1194	7	1	28	9422	0	0
11.937	1	1	1194	8	2	28	9422	0	0
11.938	1	2	1194	9	1	28	9422	0	0
11.939	1	1	1194	10	2	28	9422	0	0
11.94	1	2	1195	1	1	28	9422	0	0
11.942	1	1	1195	3	2	28	9422	0	0
11.943	1	2	1195	4	1	28	9422	0	0
11.944	1	1	1195	5	2	28	9422	0	0
11.945	1	2	1195	6	1	28	9422	0	0
11.946	1	1	1195	7	2	28	9422	0	0
11.947	1	2	1195	8	1	28	9422	0	0
11.948	1	1	1195	9	2	28	9422	0	0
11.949	1	2	1195	10	1	28	9422	0	0
11.951	1	1	1196	2	2	28	9422	0	0
11.952	1	2	1196	3	1	28	9422	0	0
11.953	1	1	1196	4	2	28	9422	0	0
11.954	1	2	1196	5	1	28	9422	0	0
11.955	1	1	1196	6	2	28	9422	0	0
11.956	1	2	1196	7	1	28	9422	0	0
11.957	1	1	1196	8	2	28	9422	0	0
11.958	1	2	1196	9	1	28	9422	0	0
11.96	1	1	1197	1	2	28	9422	0	0
11.961	1	2	1197	2	1	28	9422	0	0
11.962	1	1	1197	3	2	28	9422	0	0
11.963	1	2	1197	4	1	28	9422	0	0
11.964	1	1	1197	5	2	28	9422	0	0
11.965	1	2	1197	6	1	28	9422	0	0
11.966	1	1	1197	7	2	28	9422	0	0
11.967	1	2	1197	8	1	28	9422	0	0
11.968	1	1	1197	9	2	28	9422	0	0
11.969	1	2	1197	10	1	28	9422	0	0
11.971	1	1	1198	2	2	28	9422	0	0
11.972	1	2	1198	3	1	28	9422	0	0
11.973	1	1	1198	4	2	28	9422	0	0
11.974	1	2	1198	5	1	28	9422	0	0
11.975	1	1	1198	6	2	28	9422	0	0
11.976	1	2	1198	7	1	28	9422	0	0
11.977	1	1	1198	8	2	28	9422	0	0
11.978	1	2	1198	9	1	28	9422	0	0
11.98	1	1	1199	1	2	28	9422	0	0
11.981	1	2	1199	2	1	28	9422	0	0
11.982	1	1	1199	3	2	28	9422	0	0
11.983	1	2	1199	4	1	28	9422	0	0
11.984	1	1	1199	5	2	28	9422	0	0
11.985	1	2	1199	6	1	28	9422	0	0
11.986	1	1	1199	7	2	28	9422	0	0
11.987	1	2	1199	8	1	28	9422	0	0
11.989	1	1	1199	10	2	28	9422	0	0
11.99	1	2	1200	1	1	28	9422	0	0
11.991	1	1	1200	2	2	28	9422	0	0
11.992	1	2	1200	3	1	28	9422	0	0
11.993	1	1	1200	4	2	28	9422	0	0
11.994	1	2	1200	5	1	28	9422	0	0
11.995	1	1	1200	6	2	28	9422	0	0
11.996	1	2	1200	7	1	28	9422	0	0
11.998	1	1	1200	9	2	28	9422	0	0
11.999	1	2	1200	10	1	28	9422	0	0
12	1	1	1201	1	2	28	9422	0	0
12.001	1	2	1201	2	1	28	9422	0	0
12.002	1	1	1201	3	2	28	9422	0	0
12.003	1	2	1201	4	1	28	9422	0	0
12.004	1	1	1201	5	2	28	9422	0	0
12.005	1	2	1201	6	1	28	9422	0	0
12.007	1	1	1201	8	2	28	9422	0	0
12.008	1	2	1201	9	1	28	9422	0	0
12.009	1	1	1201	10	2	28	9422	0	0
12.01	1	2	1202	1	1	28	9422	0	0
12.011	1	1	1202	2	2	28	9422	0	0
12.012	1	2	1202	3	1	28	9422	0	0
12.013	1	1	1202	4	2	28	9422	0	0
12.014	1	2	1202	5	1	28	9422	0	0
12.016	1	1	1202	7	2	28	9422	0	0
12.017	1	2	1202	8	1	28	9422	0	0
12.018	1	1	1202	9	2	28	9422	0	0
12.019	1	2	1202	10	1	28	9422	0	0
12.02	1	1	1203	1	2	28	9422	0	0
12.021	1	2	1203	2	1	28	9422	0	0
12.022	1	1	1203	3	2	28	9422	0	0
12.023	1	2	1203	4	1	28	9422	0	0
12.024	1	1	1203	5	2	28	9422	0	0
12.025	1	2	1203	6	1	28	9422	0	0
12.027	1	1	1203	8	2	28	9422	0	0
12.028	1	2	1203	9	1	28	9422	0	0
12.029	1	1	1203	10	2	28	9422	0	0
12.03	1	2	1204	1	1	28	9422	0	0
12.031	1	1	1204	2	2	28	9422	0	0
12.032	1	2	1204	3	1	28	9422	0	0
12.033	1	1	1204	4	2	28	9422	0	0
12.034	1	2	1204	5	1	28	9422	0	0
12.036	1	1	1204	7	2	28	9422	0	0
12.037	1	2	1204	8	1	28	9422	0	0
12.038	1	1	1204	9	2	28	9422	0	0
12.039	1	2	1204	10	1	28	9422	0	0
12.04	1	1	1205	1	2	28	9422	0	0
12.041	1	2	1205	2	1	28	9422	0	0
12.042	1	1	1205	3	2	28	9422	0	0
12.043	1	2	1205	4	1	28	9422	0	0
12.045	1	1	1205	6	2	28	9422	0	0
12.046	1	2	1205	7	1	28	9422	0	0
12.047	1	1	1205	8	2	28	9422	0	0
12.048	1	2	1205	9	1	28	9422	0	0
12.049	1	1	1205	10	2	28	9422	0	0
12.05	1	2	1206	1	1	28	9422	0	0
12.051	1	1	1206	2	2	28	9422	0	0
12.052	1	2	1206	3	1	28	9422	0	0
12.054	1	1	1206	5	2	28	9422	0	0
12.055	1	2	1206	6	1	28	9422	0	0
12.056	1	1	1206	7	2	28	9422	0	0
12.057	1	2	1206	8	1	28	9422	0	0
12.058	1	1	1206	9	2	28	9422	0	0
12.059	1	2	1206	10	1	28	9422	0	0
12.06	1	1	1207	1	2	28	9422	0	0
12.061	1	2	1207	2	1	28	9422	0	0
12.063	1	1	1207	4	2	28	9422	0	0
12.064	1	2	1207	5	1	28	9422	0	0
12.065	1	1	1207	6	2	28	9422	0	0
12.066	1	2	1207	7	1	28	9422	0	0
12.067	1	1	1207	8	2	28	9422	0	0
12.068	1	2	1207	9	1	28	9422	0	0
12.069	1	1	1207	10	2	28	9422	0	0
12.07	1	2	1208	1	1	28	9422	0	0
12.072	1	1	1208	3	2	28	9422	0	0
12.073	1	2	1208	4	1	28	9422	0	0
12.074	1	1	1208	5	2	28	9422	0	0
12.075	1	2	1208	6	1	28	9422	0	0
12.076	1	1	1208	7	2	28	9422	0	0
12.077	1	2	1208	8	1	28	9422	0	0
12.078	1	1	1208	9	2	28	9422	0	0
12.079	1	2	1208	10	1	28	9422	0	0
12.08	1	1	1209	1	2	28	9422	0	0
12.081	1	2	1209	2	1	28	9422	0	0
12.083	1	1	1209	4	2	28	9422	0	0
12.084	1	2	1209	5	1	28	9422	0	0
12.085	1	1	1209	6	2	28	9422	0	0
12.086	1	2	1209	7	1	28	9422	0	0
12.087	1	1	1209	8	2	28	9422	0	0
12.088	1	2	1209	9	1	28	9422	0	0
12.089	1	1	1209	10	2	28	9422	0	0
12.09	1	2	1210	1	1	28	9422	0	0
12.092	1	1	1210	3	2	28	9422	0	0
12.093	1	2	1210	4	1	28	9422	0	0
12.094	1	1	1210	5	2	28	9422	0	0
12.095	1	2	1210	6	1	28	9422	0	0
12.096	1	1	1210	7	2	28	9422	0	0
12.097	1	2	1210	8	1	28	9422	0	0
12.098	1	1	1210	9	2	28	9422	0	0
12.099	1	2	1210	10	1	28	9422	0	0
12.101	1	1	1211	2	2	28	9422	0	0
12.102	1	2	1211	3	1	28	9422	0	0
12.103	1	1	1211	4	2	28	9422	0	0
12.104	1	2	1211	5	1	28	9422	0	0
12.105	1	1	1211	6	2	28	9422	0	0
12.106	1	2	1211	7	1	28	9422	0	0
12.107	1	1	1211	8	2	28	9422	0	0
12.108	1	2	1211	9	1	28	9422	0	0
12.11	1	1	1212	1	2	28	9422	0	0
12.111	1	2	1212	2	1	28	9422	0	0
12.112	1	1	1212	3	2	28	9422	0	0
12.113	1	2	1212	4	1	28	9422	0	0
12.114	1	1	1212	5	2	28	9422	0	0
12.115	1	2	1212	6	1	28	9422	0	0
12.116	1	1	1212	7	2	28	9422	0	0
12.117	1	2	1212	8	1	28	9422	0	0
12.119	1	1	1212	10	2	28	9422	0	0
12.12	1	2	1213	1	1	28	9422	0	0
12.121	1	1	1213	2	2	28	9422	0	0
12.122	1	2	1213	3	1	28	9422	0	0
12.123	1	1	1213	4	2	28	9422	0	0
12.124	1	2	1213	5	1	28	9422	0	0
12.125	1	1	1213	6	2	28	9422	0	0
12.126	1	2	1213	7	1	28	9422	0	0
12.128	1	1	1213	9	2	28	9422	0	0
12.129	1	2	1213	10	1	28	9422	0	0
12.13	1	1	1214	1	2	28	9422	0	0
12.131	1	2	1214	2	1	28	9422	0	0
12.132	1	1	1214	3	2	28	9422	0	0
12.133	1	2	1214	4	1	28	9422	0	0
12.134	1	1	1214	5	2	28	9422	0	0
12.135	1	2	1214	6	1	28	9422	0	0
12.136	1	1	1214	7	2	28	9422	0	0
12.137	1	2	1214	8	1	28	9422	0	0
12.139	1	1	1214	10	2	28	9422	0	0
12.14	1	2	1215	1	1	28	9422	0	0
12.141	1	1	1215	2	2	28	9422	0	0
12.142	1	2	1215	3	1	28	9422	0	0
12.143	1	1	1215	4	2	28	9422	0	0
12.144	1	2	1215	5	1	28	9422	0	0
12.145	1	1	1215	6	2	28	9422	0	0
12.146	1	2	1215	7	1	28	9422	0	0
12.148	1	1	1215	9	2	28	9422	0	0
12.149	1	2	1215	10	1	28	9422	0	0
12.15	1	1	1216	1	2	28	9422	0	0
12.151	1	2	1216	2	1	28	9422	0	0
12.152	1	1	1216	3	2	28	9422	0	0
12.153	1	2	1216	4	1	28	9422	0	0
12.154	1	1	1216	5	2	28	9422	0	0
12.155	1	2	1216	6	1	28	9422	0	0
12.157	1	1	1216	8	2	28	9422	0	0
12.158	1	2	1216	9	1	28	9422	0	0
12.159	1	1	1216	10	2	28	9422	0	0
12.16	1	2	1217	1	1	28	9422	0	0
12.161	1	1	1217	2	2	28	9422	0	0
12.162	1	2	1217	3	1	28	9422	0	0
12.163	1	1	1217	4	2	28	9422	0	0
12.164	1	2	1217	5	1	28	9422	0	0
12.166	1	1	1217	7	2	28	9422	0	0
12.167	1	2	1217	8	1	28	9422	0	0
12.168	1	1	1217	9	2	28	9422	0	0
12.169	1	2	1217	10	1	28	9422	0	0
12.17	1	1	1218	1	2	28	9422	0	0
12.171	1	2	1218	2	1	28	9422	0	0
12.172	1	1	1218	3	2	28	9422	0	0
12.173	1	2	1218	4	1	28	9422	0	0
12.175	1	1	1218	6	2	28	9422	0	0
12.176	1	2	1218	7	1	28	9422	0	0
12.177	1	1	1218	8	2	28	9422	0	0
12.178	1	2	1218	9	1	28	9422	0	0
12.179	1	1	1218	10	2	28	9422	0	0
12.18	1	2	1219	1	1	28	9422	0	0
12.181	1	1	1219	2	2	28	9422	0	0
12.182	1	2	1219	3	1	28	9422	0	0
12.184	1	1	1219	5	2	28	9422	0	0
12.185	1	2	1219	6	1	28	9422	0	0
12.186	1	1	1219	7	2	28	9422	0	0
12.187	1	2	1219	8	1	28	9422	0	0
12.188	1	1	1219	9	2	28	9422	0	0
12.189	1	2	1219	10	1	28	9422	0	0
12.19	1	1	1220	1	2	28	9422	0	0
12.191	1	2	1220	2	1	28	9422	0	0
12.192	1	1	1220	3	2	28	9422	0	0
12.193	1	2	1220	4	1	28	9422	0	0
12.195	1	1	1220	6	2	28	9422	0	0
12.196	1	2	1220	7	1	28	9422	0	0
12.197	1	1	1220	8	2	28	9422	0	0
12.198	1	2	1220	9	1	28	9422	0	0
12.199	1	1	1220	10	2	28	9422	0	0
12.2	1	2	1221	1	1	28	9422	0	0
12.201	1	1	1221	2	2	28	9422	0	0
12.202	1	2	1221	3	1	28	9422	0	0
12.204	1	1	1221	5	2	28	9422	0	0
12.205	1	2	1221	6	1	28	9422	0	0
12.206	1	1	1221	7	2	28	9422	0	0
12.207	1	2	1221	8	1	28	9422	0	0
12.208	1	1	1221	9	2	28	9422	0	0
12.209	1	2	1221	10	1	28	9422	0	0
12.21	1	1	1222	1	2	28	9422	0	0
12.211	1	2	1222	2	1	28	9422	0	0
12.213	1	1	1222	4	2	28	9422	0	0
12.214	1	2	1222	5	1	28	9422	0	0
12.215	1	1	1222	6	2	28	9422	0	0
12.216	1	2	1222	7	1	28	9422	0	0
12.217	1	1	1222	8	2	28	9422	0	0
12.218	1	2	1222	9	1	28	9422	0	0
12.219	1	1	1222	10	2	28	9422	0	0
12.22	1	2	1223	1	1	28	9422	0	0
12.222	1	1	1223	3	2	28	9422	0	0
12.223	1	2	1223	4	1	28	9422	0	0
12.224	1	1	1223	5	2	28	9422	0	0
12.225	1	2	1223	6	1	28	9422	0	0
12.226	1	1	1223	7	2	28	9422	0	0
12.227	1	2	1223	8	1	28	9422	0	0
12.228	1	1	1223	9	2	28	9422	0	0
12.229	1	2	1223	10	1	28	9422	0	0
12.231	1	1	1224	2	2	28	9422	0	0
12.232	1	2	1224	3	1	28	9422	0	0
12.233	1	1	1224	4	2	28	9422	0	0
12.234	1	2	1224	5	1	28	9422	0	0
12.235	1	1	1224	6	2	28	9422	0	0
12.236	1	2	1224	7	1	28	9422	0	0
12.237	1	1	1224	8	2	28	9422	0	0
12.238	1	2	1224	9	1	28	9422	0	0
12.24	1	1	1225	1	2	28	9422	0	0
12.241	1	2	1225	2	1	28	9422	0	0
12.242	1	1	1225	3	2	28	9422	0	0
12.243	1	2	1225	4	1	28	9422	0	0
12.244	1	1	1225	5	2	28	9422	0	0
12.245	1	2	1225	6	1	28	9422	0	0
12.246	1	1	1225	7	2	28	9422	0	0
12.247	1	2	1225	8	1	28	9422	0	0
12.248	1	1	1225	9	2	28	9422	0	0
12.249	1	2	1225	10	1	28	9422	0	0
12.251	1	1	1226	2	2	28	9422	0	0
12.252	1	2	1226	3	1	28	9422	0	0
12.253	1	1	1226	4	2	28	9422	0	0
12.254	1	2	1226	5	1	28	9422	0	0
12.255	1	1	1226	6	2	28	9422	0	0
12.256	1	2	1226	7	1	28	9422	0	0
12.257	1	1	1226	8	2	28	9422	0	0
12.258	1	2	1226	9	1	28	9422	0	0
12.26	1	1	1227	1	2	28	9422	0	0
12.261	1	2	1227	2	1	28	9422	0	0
12.262	1	1	1227	3	2	28	9422	0	0
12.263	1	2	1227	4	1	28	9422	0	0
12.264	1	1	1227	5	2	28	9422	0	0
12.265	1	2	1227	6	1	28	9422	0	0
12.266	1	1	1227	7	2	28	9422	0	0
12.267	1	2	1227	8	1	28	9422	0	0
12.269	1	1	1227	10	2	28	9422	0	0
12.27	1	2	1228	1	1	28	9422	0	0
12.271	1	1	1228	2	2	28	9422	0	0
12.272	1	2	1228	3	1	28	9422	0	0
12.273	1	1	1228	4	2	28	9422	0	0
12.274	1	2	1228	5	1	28	9422	0	0
12.275	1	1	1228	6	2	28	9422	0	0
12.276	1	2	1228	7	1	28	9422	0	0
12.278	1	1	1228	9	2	28	9422	0	0
12.279	1	2	1228	10	1	28	9422	0	0
12.28	1	1	1229	1	2	28	9422	0	0
12.281	1	2	1229	2	1	28	9422	0	0
12.282	1	1	1229	3	2	28	9422	0	0
12.283	1	2	1229	4	1	28	9422	0	0
12.284	1	1	1229	5	2	28	9422	0	0
12.285	1	2	1229	6	1	28	9422	0	0
12.287	1	1	1229	8	2	28	9422	0	0
12.288	1	2	1229	9	1	28	9422	0	0
12.289	1	1	1229	10	2	28	9422	0	0
12.29	1	2	1230	1	1	28	9422	0	0
12.291	1	1	1230	2	2	28	9422	0	0
12.292	1	2	1230	3	1	28	9422	0	0
12.293	1	1	1230	4	2	28	9422	0	0
12.294	1	2	1230	5	1	28	9422	0	0
12.296	1	1	1230	7	2	28	9422	0	0
12.297	1	2	1230	8	1	28	9422	0	0
12.298	1	1	1230	9	2	28	9422	0	0
12.299	1	2	1230	10	1	28	9422	0	0
12.3	1	1	1231	1	2	28	9422	0	0
12.301	1	2	1231	2	1	28	9422	0	0
12.302	1	1	1231	3	2	28	9422	0	0
12.303	1	2	1231	4	1	28	9422	0	0
12.304	1	1	1231	5	2	28	9422	0	0
12.305	1	2	1231	6	1	28	9422	0	0
12.307	1	1	1231	8	2	28	9422	0	0
12.308	1	2	1231	9	1	28	9422	0	0
12.309	1	1	1231	10	2	28	9422	0	0
12.31	1	2	1232	1	1	28	9422	0	0
12.311	1	1	1232	2	2	28	9422	0	0
12.312	1	2	1232	3	1	28	9422	0	0
12.313	1	1	1232	4	2	28	9422	0	0
12.314	1	2	1232	5	1	28	9422	0	0
12.316	1	1	1232	7	2	28	9422	0	0
12.317	1	2	1232	8	1	28	9422	0	0
12.318	1	1	1232	9	2	28	9422	0	0
12.319	1	2	1232	10	1	28	9422	0	0
12.32	1	1	1233	1	2	28	9422	0	0
12.321	1	2	1233	2	1	28	9422	0	0
12.322	1	1	1233	3	2	28	9422	0	0
12.323	1	2	1233	4	1	28	9422	0	0
12.325	1	1	1233	6	2	28	9422	0	0
12.326	1	2	1233	7	1	28	9422	0	0
12.327	1	1	1233	8	2	28	9422	0	0
12.328	1	2	1233	9	1	28	9422	0	0
12.329	1	1	1233	10	2	28	9422	0	0
12.33	1	2	1234	1	1	28	9422	0	0
12.331	1	1	1234	2	2	28	9422	0	0
12.332	1	2	1234	3	1	28	9422	0	0
12.334	1	1	1234	5	2	28	9422	0	0
12.335	1	2	1234	6	1	28	9422	0	0
12.336	1	1	1234	7	2	28	9422	0	0
12.337	1	2	1234	8	1	28	9422	0	0
12.338	1	1	1234	9	2	28	9422	0	0
12.339	1	2	1234	10	1	28	9422	0	0
12.34	1	1	1235	1	2	28	9422	0	0
12.341	1	2	1235	2	1	28	9422	0	0
12.343	1	1	1235	4	2	28	9422	0	0
12.344	1	2	1235	5	1	28	9422	0	0
12.345	1	1	1235	6	2	28	9422	0	0
